120103006,天津市,市辖区,河西区,越秀路街道,3,390970625,1172139470
120103007,天津市,市辖区,河西区,友谊路街道,3,390879582,1172048104
120103008,天津市,市辖区,河西区,天塔街道,3,390815794,1171852470
120103009,天津市,市辖区,河西区,尖山街道,3,390759504,1172309480
120103010,天津市,市辖区,河西区,陈塘庄街道,3,390676305,1172653870
120103011,天津市,市辖区,河西区,柳林街道,3,390642555,1172738880
120103012,天津市,市辖区,河西区,东海街道,3,390568845,1172618260
120103013,天津市,市辖区,河西区,梅江街道,3,390639690,1172143194
120104,天津市,市辖区,南开区,,2,391067224,1171523465
120104001,天津市,市辖区,南开区,长虹街道,3,391408405,1171528780
120104002,天津市,市辖区,南开区,鼓楼街道,3,391396465,1171838370
